,experiment,component,rules,clauses_per_rule,total_clauses,test_case_number,delay_ms
550,test_20_4,test_runner,20,4,80,34,58.0
551,test_40_2,test_runner,40,2,80,34,57.0
552,test_10_8,test_runner,10,8,80,35,58.0
553,test_20_4,test_runner,20,4,80,35,54.0
554,test_40_2,test_runner,40,2,80,35,56.0
555,test_10_8,test_runner,10,8,80,36,62.0
556,test_20_4,test_runner,20,4,80,36,55.0
557,test_40_2,test_runner,40,2,80,36,51.0
558,test_10_8,test_runner,10,8,80,37,64.0
559,test_20_4,test_runner,20,4,80,37,59.0
560,test_40_2,test_runner,40,2,80,37,57.0
561,test_10_8,test_runner,10,8,80,38,61.0
562,test_20_4,test_runner,20,4,80,38,56.0
563,test_40_2,test_runner,40,2,80,38,54.0
564,test_10_8,test_runner,10,8,80,39,58.0
565,test_20_4,test_runner,20,4,80,39,54.0
566,test_40_2,test_runner,40,2,80,39,53.0
567,test_10_8,test_runner,10,8,80,40,60.0
568,test_20_4,test_runner,20,4,80,40,52.0
569,test_40_2,test_runner,40,2,80,40,53.0
570,test_10_8,test_runner,10,8,80,41,56.0
571,test_20_4,test_runner,20,4,80,41,55.0
572,test_40_2,test_runner,40,2,80,41,55.0
573,test_10_8,test_runner,10,8,80,42,59.0
574,test_20_4,test_runner,20,4,80,42,53.0
575,test_40_2,test_runner,40,2,80,42,54.0
576,test_10_8,test_runner,10,8,80,43,59.0
577,test_20_4,test_runner,20,4,80,43,58.0
578,test_40_2,test_runner,40,2,80,43,56.0
579,test_10_8,test_runner,10,8,80,44,57.0
580,test_20_4,test_runner,20,4,80,44,53.0
581,test_40_2,test_runner,40,2,80,44,53.0
582,test_10_8,test_runner,10,8,80,45,55.0
583,test_20_4,test_runner,20,4,80,45,54.0
584,test_40_2,test_runner,40,2,80,45,51.0
585,test_10_8,test_runner,10,8,80,46,59.0
586,test_20_4,test_runner,20,4,80,46,60.0
587,test_40_2,test_runner,40,2,80,46,53.0
588,test_10_8,test_runner,10,8,80,47,58.0
589,test_20_4,test_runner,20,4,80,47,53.0
590,test_40_2,test_runner,40,2,80,47,54.0
591,test_10_8,test_runner,10,8,80,48,57.0
592,test_20_4,test_runner,20,4,80,48,57.0
593,test_40_2,test_runner,40,2,80,48,49.0
594,test_10_8,test_runner,10,8,80,49,61.0
595,test_20_4,test_runner,20,4,80,49,56.0
596,test_40_2,test_runner,40,2,80,49,50.0
597,test_10_8,test_runner,10,8,80,50,58.0
598,test_20_4,test_runner,20,4,80,50,55.0
599,test_40_2,test_runner,40,2,80,50,53.0
600,test_15_6,test_runner,15,6,90,1,245.0
601,test_45_2,test_runner,45,2,90,1,205.0
602,test_15_6,test_runner,15,6,90,2,98.0
603,test_45_2,test_runner,45,2,90,2,102.0
604,test_15_6,test_runner,15,6,90,3,95.0
605,test_45_2,test_runner,45,2,90,3,95.0
606,test_15_6,test_runner,15,6,90,4,119.0
607,test_45_2,test_runner,45,2,90,4,100.0
608,test_15_6,test_runner,15,6,90,5,98.0
609,test_45_2,test_runner,45,2,90,5,86.0
610,test_15_6,test_runner,15,6,90,6,101.0
611,test_45_2,test_runner,45,2,90,6,84.0
612,test_15_6,test_runner,15,6,90,7,82.0
613,test_45_2,test_runner,45,2,90,7,82.0
614,test_15_6,test_runner,15,6,90,8,85.0
615,test_45_2,test_runner,45,2,90,8,91.0
616,test_15_6,test_runner,15,6,90,9,85.0
617,test_45_2,test_runner,45,2,90,9,81.0
618,test_15_6,test_runner,15,6,90,10,81.0
619,test_45_2,test_runner,45,2,90,10,81.0
620,test_15_6,test_runner,15,6,90,11,64.0
621,test_45_2,test_runner,45,2,90,11,76.0
622,test_15_6,test_runner,15,6,90,12,64.0
623,test_45_2,test_runner,45,2,90,12,73.0
624,test_15_6,test_runner,15,6,90,13,62.0
625,test_45_2,test_runner,45,2,90,13,67.0
626,test_15_6,test_runner,15,6,90,14,62.0
627,test_45_2,test_runner,45,2,90,14,64.0
628,test_15_6,test_runner,15,6,90,15,62.0
629,test_45_2,test_runner,45,2,90,15,62.0
630,test_15_6,test_runner,15,6,90,16,61.0
631,test_45_2,test_runner,45,2,90,16,74.0
632,test_15_6,test_runner,15,6,90,17,61.0
633,test_45_2,test_runner,45,2,90,17,65.0
634,test_15_6,test_runner,15,6,90,18,67.0
635,test_45_2,test_runner,45,2,90,18,56.0
636,test_15_6,test_runner,15,6,90,19,64.0
637,test_45_2,test_runner,45,2,90,19,63.0
638,test_15_6,test_runner,15,6,90,20,63.0
639,test_45_2,test_runner,45,2,90,20,69.0
640,test_15_6,test_runner,15,6,90,21,58.0
641,test_45_2,test_runner,45,2,90,21,59.0
642,test_15_6,test_runner,15,6,90,22,59.0
643,test_45_2,test_runner,45,2,90,22,59.0
644,test_15_6,test_runner,15,6,90,23,62.0
645,test_45_2,test_runner,45,2,90,23,67.0
646,test_15_6,test_runner,15,6,90,24,61.0
647,test_45_2,test_runner,45,2,90,24,62.0
648,test_15_6,test_runner,15,6,90,25,65.0
649,test_45_2,test_runner,45,2,90,25,54.0
650,test_15_6,test_runner,15,6,90,26,60.0
651,test_45_2,test_runner,45,2,90,26,56.0
652,test_15_6,test_runner,15,6,90,27,59.0
653,test_45_2,test_runner,45,2,90,27,58.0
654,test_15_6,test_runner,15,6,90,28,61.0
655,test_45_2,test_runner,45,2,90,28,65.0
656,test_15_6,test_runner,15,6,90,29,58.0
657,test_45_2,test_runner,45,2,90,29,63.0
658,test_15_6,test_runner,15,6,90,30,63.0
659,test_45_2,test_runner,45,2,90,30,60.0
660,test_15_6,test_runner,15,6,90,31,62.0
661,test_45_2,test_runner,45,2,90,31,60.0
662,test_15_6,test_runner,15,6,90,32,60.0
663,test_45_2,test_runner,45,2,90,32,63.0
664,test_15_6,test_runner,15,6,90,33,61.0
665,test_45_2,test_runner,45,2,90,33,63.0
666,test_15_6,test_runner,15,6,90,34,59.0
667,test_45_2,test_runner,45,2,90,34,57.0
668,test_15_6,test_runner,15,6,90,35,57.0
669,test_45_2,test_runner,45,2,90,35,63.0
670,test_15_6,test_runner,15,6,90,36,55.0
671,test_45_2,test_runner,45,2,90,36,56.0
672,test_15_6,test_runner,15,6,90,37,58.0
673,test_45_2,test_runner,45,2,90,37,56.0
674,test_15_6,test_runner,15,6,90,38,68.0
675,test_45_2,test_runner,45,2,90,38,57.0
676,test_15_6,test_runner,15,6,90,39,59.0
677,test_45_2,test_runner,45,2,90,39,60.0
678,test_15_6,test_runner,15,6,90,40,65.0
679,test_45_2,test_runner,45,2,90,40,58.0
680,test_15_6,test_runner,15,6,90,41,69.0
681,test_45_2,test_runner,45,2,90,41,58.0
682,test_15_6,test_runner,15,6,90,42,60.0
683,test_45_2,test_runner,45,2,90,42,55.0
684,test_15_6,test_runner,15,6,90,43,52.0
685,test_45_2,test_runner,45,2,90,43,55.0
686,test_15_6,test_runner,15,6,90,44,56.0
687,test_45_2,test_runner,45,2,90,44,58.0
688,test_15_6,test_runner,15,6,90,45,56.0
689,test_45_2,test_runner,45,2,90,45,52.0
690,test_15_6,test_runner,15,6,90,46,62.0
691,test_45_2,test_runner,45,2,90,46,60.0
692,test_15_6,test_runner,15,6,90,47,54.0
693,test_45_2,test_runner,45,2,90,47,53.0
694,test_15_6,test_runner,15,6,90,48,59.0
695,test_45_2,test_runner,45,2,90,48,55.0
696,test_15_6,test_runner,15,6,90,49,58.0
697,test_45_2,test_runner,45,2,90,49,54.0
698,test_15_6,test_runner,15,6,90,50,56.0
699,test_45_2,test_runner,45,2,90,50,55.0
700,test_10_10,test_runner,10,10,100,1,268.0
701,test_25_4,test_runner,25,4,100,1,227.0
702,test_50_2,test_runner,50,2,100,1,217.0
703,test_10_10,test_runner,10,10,100,2,118.0
704,test_25_4,test_runner,25,4,100,2,123.0
705,test_50_2,test_runner,50,2,100,2,411.0
706,test_10_10,test_runner,10,10,100,3,121.0
707,test_25_4,test_runner,25,4,100,3,97.0
708,test_50_2,test_runner,50,2,100,3,105.0
709,test_10_10,test_runner,10,10,100,4,122.0
710,test_25_4,test_runner,25,4,100,4,103.0
711,test_50_2,test_runner,50,2,100,4,101.0
712,test_10_10,test_runner,10,10,100,5,114.0
713,test_25_4,test_runner,25,4,100,5,102.0
714,test_50_2,test_runner,50,2,100,5,90.0
715,test_10_10,test_runner,10,10,100,6,103.0
716,test_25_4,test_runner,25,4,100,6,99.0
717,test_50_2,test_runner,50,2,100,6,88.0
718,test_10_10,test_runner,10,10,100,7,92.0
719,test_25_4,test_runner,25,4,100,7,101.0
720,test_50_2,test_runner,50,2,100,7,104.0
721,test_10_10,test_runner,10,10,100,8,99.0
722,test_25_4,test_runner,25,4,100,8,88.0
723,test_50_2,test_runner,50,2,100,8,85.0
724,test_10_10,test_runner,10,10,100,9,90.0
725,test_25_4,test_runner,25,4,100,9,89.0
726,test_50_2,test_runner,50,2,100,9,82.0
727,test_10_10,test_runner,10,10,100,10,76.0
728,test_25_4,test_runner,25,4,100,10,78.0
729,test_50_2,test_runner,50,2,100,10,83.0
730,test_10_10,test_runner,10,10,100,11,75.0
731,test_25_4,test_runner,25,4,100,11,82.0
732,test_50_2,test_runner,50,2,100,11,77.0
733,test_10_10,test_runner,10,10,100,12,80.0
734,test_25_4,test_runner,25,4,100,12,74.0
735,test_50_2,test_runner,50,2,100,12,73.0
736,test_10_10,test_runner,10,10,100,13,74.0
737,test_25_4,test_runner,25,4,100,13,68.0
738,test_50_2,test_runner,50,2,100,13,71.0
739,test_10_10,test_runner,10,10,100,14,72.0
740,test_25_4,test_runner,25,4,100,14,63.0
741,test_50_2,test_runner,50,2,100,14,59.0
742,test_10_10,test_runner,10,10,100,15,76.0
743,test_25_4,test_runner,25,4,100,15,65.0
744,test_50_2,test_runner,50,2,100,15,66.0
745,test_10_10,test_runner,10,10,100,16,74.0
746,test_25_4,test_runner,25,4,100,16,384.0
747,test_50_2,test_runner,50,2,100,16,62.0
748,test_10_10,test_runner,10,10,100,17,79.0
749,test_25_4,test_runner,25,4,100,17,64.0
750,test_50_2,test_runner,50,2,100,17,66.0
751,test_10_10,test_runner,10,10,100,18,79.0
752,test_25_4,test_runner,25,4,100,18,68.0
753,test_50_2,test_runner,50,2,100,18,69.0
754,test_10_10,test_runner,10,10,100,19,74.0
755,test_25_4,test_runner,25,4,100,19,64.0
756,test_50_2,test_runner,50,2,100,19,66.0
757,test_10_10,test_runner,10,10,100,20,74.0
758,test_25_4,test_runner,25,4,100,20,61.0
759,test_50_2,test_runner,50,2,100,20,66.0
760,test_10_10,test_runner,10,10,100,21,68.0
761,test_25_4,test_runner,25,4,100,21,64.0
762,test_50_2,test_runner,50,2,100,21,62.0
763,test_10_10,test_runner,10,10,100,22,77.0
764,test_25_4,test_runner,25,4,100,22,64.0
765,test_50_2,test_runner,50,2,100,22,62.0
766,test_10_10,test_runner,10,10,100,23,398.0
767,test_25_4,test_runner,25,4,100,23,64.0
768,test_50_2,test_runner,50,2,100,23,366.0
769,test_10_10,test_runner,10,10,100,24,70.0
770,test_25_4,test_runner,25,4,100,24,66.0
771,test_50_2,test_runner,50,2,100,24,62.0
772,test_10_10,test_runner,10,10,100,25,69.0
773,test_25_4,test_runner,25,4,100,25,70.0
774,test_50_2,test_runner,50,2,100,25,63.0
775,test_10_10,test_runner,10,10,100,26,73.0
776,test_25_4,test_runner,25,4,100,26,69.0
777,test_50_2,test_runner,50,2,100,26,63.0
778,test_10_10,test_runner,10,10,100,27,72.0
779,test_25_4,test_runner,25,4,100,27,64.0
780,test_50_2,test_runner,50,2,100,27,62.0
781,test_10_10,test_runner,10,10,100,28,88.0
782,test_25_4,test_runner,25,4,100,28,66.0
783,test_50_2,test_runner,50,2,100,28,66.0
784,test_10_10,test_runner,10,10,100,29,73.0
785,test_25_4,test_runner,25,4,100,29,72.0
786,test_50_2,test_runner,50,2,100,29,69.0
787,test_10_10,test_runner,10,10,100,30,71.0
788,test_25_4,test_runner,25,4,100,30,68.0
789,test_50_2,test_runner,50,2,100,30,61.0
790,test_10_10,test_runner,10,10,100,31,70.0
791,test_25_4,test_runner,25,4,100,31,66.0
792,test_50_2,test_runner,50,2,100,31,64.0
793,test_10_10,test_runner,10,10,100,32,69.0
794,test_25_4,test_runner,25,4,100,32,62.0
795,test_50_2,test_runner,50,2,100,32,63.0
796,test_10_10,test_runner,10,10,100,33,70.0
797,test_25_4,test_runner,25,4,100,33,60.0
798,test_50_2,test_runner,50,2,100,33,61.0
799,test_10_10,test_runner,10,10,100,34,73.0
800,test_25_4,test_runner,25,4,100,34,58.0
801,test_50_2,test_runner,50,2,100,34,60.0
802,test_10_10,test_runner,10,10,100,35,69.0
803,test_25_4,test_runner,25,4,100,35,61.0
804,test_50_2,test_runner,50,2,100,35,62.0
805,test_10_10,test_runner,10,10,100,36,71.0
806,test_25_4,test_runner,25,4,100,36,57.0
807,test_50_2,test_runner,50,2,100,36,59.0
808,test_10_10,test_runner,10,10,100,37,68.0
809,test_25_4,test_runner,25,4,100,37,56.0
810,test_50_2,test_runner,50,2,100,37,59.0
811,test_10_10,test_runner,10,10,100,38,72.0
812,test_25_4,test_runner,25,4,100,38,61.0
813,test_50_2,test_runner,50,2,100,38,64.0
814,test_10_10,test_runner,10,10,100,39,71.0
815,test_25_4,test_runner,25,4,100,39,59.0
816,test_50_2,test_runner,50,2,100,39,60.0
817,test_10_10,test_runner,10,10,100,40,72.0
818,test_25_4,test_runner,25,4,100,40,65.0
819,test_50_2,test_runner,50,2,100,40,63.0
820,test_10_10,test_runner,10,10,100,41,79.0
821,test_25_4,test_runner,25,4,100,41,60.0
822,test_50_2,test_runner,50,2,100,41,59.0
823,test_10_10,test_runner,10,10,100,42,65.0
824,test_25_4,test_runner,25,4,100,42,57.0
825,test_50_2,test_runner,50,2,100,42,63.0
826,test_10_10,test_runner,10,10,100,43,73.0
827,test_25_4,test_runner,25,4,100,43,61.0
828,test_50_2,test_runner,50,2,100,43,56.0
829,test_10_10,test_runner,10,10,100,44,64.0
830,test_25_4,test_runner,25,4,100,44,67.0
831,test_50_2,test_runner,50,2,100,44,61.0
832,test_10_10,test_runner,10,10,100,45,66.0
833,test_25_4,test_runner,25,4,100,45,68.0
834,test_50_2,test_runner,50,2,100,45,63.0
835,test_10_10,test_runner,10,10,100,46,68.0
836,test_25_4,test_runner,25,4,100,46,62.0
837,test_50_2,test_runner,50,2,100,46,58.0
838,test_10_10,test_runner,10,10,100,47,71.0
839,test_25_4,test_runner,25,4,100,47,58.0
840,test_50_2,test_runner,50,2,100,47,57.0
841,test_10_10,test_runner,10,10,100,48,69.0
842,test_25_4,test_runner,25,4,100,48,59.0
843,test_50_2,test_runner,50,2,100,48,61.0
844,test_10_10,test_runner,10,10,100,49,68.0
845,test_25_4,test_runner,25,4,100,49,61.0
846,test_50_2,test_runner,50,2,100,49,60.0
847,test_10_10,test_runner,10,10,100,50,65.0
848,test_25_4,test_runner,25,4,100,50,58.0
849,test_50_2,test_runner,50,2,100,50,63.0
850,test_55_2,test_runner,55,2,110,1,221.0
851,test_55_2,test_runner,55,2,110,2,108.0
852,test_55_2,test_runner,55,2,110,3,111.0
853,test_55_2,test_runner,55,2,110,4,101.0
854,test_55_2,test_runner,55,2,110,5,100.0
855,test_55_2,test_runner,55,2,110,6,102.0
856,test_55_2,test_runner,55,2,110,7,102.0
857,test_55_2,test_runner,55,2,110,8,88.0
858,test_55_2,test_runner,55,2,110,9,85.0
859,test_55_2,test_runner,55,2,110,10,84.0
860,test_55_2,test_runner,55,2,110,11,67.0
861,test_55_2,test_runner,55,2,110,12,71.0
862,test_55_2,test_runner,55,2,110,13,69.0
863,test_55_2,test_runner,55,2,110,14,66.0
864,test_55_2,test_runner,55,2,110,15,67.0
865,test_55_2,test_runner,55,2,110,16,73.0
866,test_55_2,test_runner,55,2,110,17,76.0
867,test_55_2,test_runner,55,2,110,18,66.0
868,test_55_2,test_runner,55,2,110,19,68.0
869,test_55_2,test_runner,55,2,110,20,68.0
870,test_55_2,test_runner,55,2,110,21,71.0
871,test_55_2,test_runner,55,2,110,22,71.0
872,test_55_2,test_runner,55,2,110,23,69.0
873,test_55_2,test_runner,55,2,110,24,66.0
874,test_55_2,test_runner,55,2,110,25,73.0
875,test_55_2,test_runner,55,2,110,26,69.0
876,test_55_2,test_runner,55,2,110,27,73.0
877,test_55_2,test_runner,55,2,110,28,72.0
878,test_55_2,test_runner,55,2,110,29,70.0
879,test_55_2,test_runner,55,2,110,30,69.0
880,test_55_2,test_runner,55,2,110,31,67.0
881,test_55_2,test_runner,55,2,110,32,70.0
882,test_55_2,test_runner,55,2,110,33,76.0
883,test_55_2,test_runner,55,2,110,34,69.0
884,test_55_2,test_runner,55,2,110,35,66.0
885,test_55_2,test_runner,55,2,110,36,61.0
886,test_55_2,test_runner,55,2,110,37,63.0
887,test_55_2,test_runner,55,2,110,38,68.0
888,test_55_2,test_runner,55,2,110,39,63.0
889,test_55_2,test_runner,55,2,110,40,64.0
890,test_55_2,test_runner,55,2,110,41,62.0
891,test_55_2,test_runner,55,2,110,42,60.0
892,test_55_2,test_runner,55,2,110,43,63.0
893,test_55_2,test_runner,55,2,110,44,71.0
894,test_55_2,test_runner,55,2,110,45,65.0
895,test_55_2,test_runner,55,2,110,46,65.0
896,test_55_2,test_runner,55,2,110,47,65.0
897,test_55_2,test_runner,55,2,110,48,64.0
898,test_55_2,test_runner,55,2,110,49,62.0
899,test_55_2,test_runner,55,2,110,50,67.0
900,test_10_12,test_runner,10,12,120,1,300.0
901,test_15_8,test_runner,15,8,120,1,267.0
902,test_20_6,test_runner,20,6,120,1,256.0
903,test_30_4,test_runner,30,4,120,1,253.0
904,test_60_2,test_runner,60,2,120,1,251.0
905,test_10_12,test_runner,10,12,120,2,137.0
906,test_15_8,test_runner,15,8,120,2,136.0
907,test_20_6,test_runner,20,6,120,2,122.0
908,test_30_4,test_runner,30,4,120,2,123.0
909,test_60_2,test_runner,60,2,120,2,129.0
910,test_10_12,test_runner,10,12,120,3,148.0
911,test_15_8,test_runner,15,8,120,3,134.0
912,test_20_6,test_runner,20,6,120,3,147.0
913,test_30_4,test_runner,30,4,120,3,124.0
914,test_60_2,test_runner,60,2,120,3,126.0
915,test_10_12,test_runner,10,12,120,4,148.0
916,test_15_8,test_runner,15,8,120,4,136.0
917,test_20_6,test_runner,20,6,120,4,128.0
918,test_30_4,test_runner,30,4,120,4,131.0
919,test_60_2,test_runner,60,2,120,4,122.0
920,test_10_12,test_runner,10,12,120,5,133.0
921,test_15_8,test_runner,15,8,120,5,119.0
922,test_20_6,test_runner,20,6,120,5,115.0
923,test_30_4,test_runner,30,4,120,5,118.0
924,test_60_2,test_runner,60,2,120,5,119.0
925,test_10_12,test_runner,10,12,120,6,113.0
926,test_15_8,test_runner,15,8,120,6,112.0
927,test_20_6,test_runner,20,6,120,6,113.0
928,test_30_4,test_runner,30,4,120,6,112.0
929,test_60_2,test_runner,60,2,120,6,107.0
930,test_10_12,test_runner,10,12,120,7,394.0
931,test_15_8,test_runner,15,8,120,7,98.0
932,test_20_6,test_runner,20,6,120,7,105.0
933,test_30_4,test_runner,30,4,120,7,97.0
934,test_60_2,test_runner,60,2,120,7,114.0
935,test_10_12,test_runner,10,12,120,8,94.0
936,test_15_8,test_runner,15,8,120,8,80.0
937,test_20_6,test_runner,20,6,120,8,78.0
938,test_30_4,test_runner,30,4,120,8,86.0
939,test_60_2,test_runner,60,2,120,8,101.0
940,test_10_12,test_runner,10,12,120,9,90.0
941,test_15_8,test_runner,15,8,120,9,79.0
942,test_20_6,test_runner,20,6,120,9,78.0
943,test_30_4,test_runner,30,4,120,9,76.0
944,test_60_2,test_runner,60,2,120,9,87.0
945,test_10_12,test_runner,10,12,120,10,88.0
946,test_15_8,test_runner,15,8,120,10,83.0
947,test_20_6,test_runner,20,6,120,10,79.0
948,test_30_4,test_runner,30,4,120,10,76.0
949,test_60_2,test_runner,60,2,120,10,84.0
950,test_10_12,test_runner,10,12,120,11,92.0
951,test_15_8,test_runner,15,8,120,11,73.0
952,test_20_6,test_runner,20,6,120,11,75.0
953,test_30_4,test_runner,30,4,120,11,76.0
954,test_60_2,test_runner,60,2,120,11,81.0
955,test_10_12,test_runner,10,12,120,12,92.0
956,test_15_8,test_runner,15,8,120,12,78.0
957,test_20_6,test_runner,20,6,120,12,83.0
958,test_30_4,test_runner,30,4,120,12,76.0
959,test_60_2,test_runner,60,2,120,12,81.0
960,test_10_12,test_runner,10,12,120,13,94.0
961,test_15_8,test_runner,15,8,120,13,81.0
962,test_20_6,test_runner,20,6,120,13,72.0
963,test_30_4,test_runner,30,4,120,13,78.0
964,test_60_2,test_runner,60,2,120,13,83.0
965,test_10_12,test_runner,10,12,120,14,84.0
966,test_15_8,test_runner,15,8,120,14,75.0
967,test_20_6,test_runner,20,6,120,14,77.0
968,test_30_4,test_runner,30,4,120,14,75.0
969,test_60_2,test_runner,60,2,120,14,83.0
970,test_10_12,test_runner,10,12,120,15,81.0
971,test_15_8,test_runner,15,8,120,15,74.0
972,test_20_6,test_runner,20,6,120,15,71.0
973,test_30_4,test_runner,30,4,120,15,69.0
974,test_60_2,test_runner,60,2,120,15,78.0
975,test_10_12,test_runner,10,12,120,16,94.0
976,test_15_8,test_runner,15,8,120,16,79.0
977,test_20_6,test_runner,20,6,120,16,73.0
978,test_30_4,test_runner,30,4,120,16,73.0
979,test_60_2,test_runner,60,2,120,16,91.0
980,test_10_12,test_runner,10,12,120,17,86.0
981,test_15_8,test_runner,15,8,120,17,89.0
982,test_20_6,test_runner,20,6,120,17,80.0
983,test_30_4,test_runner,30,4,120,17,75.0
984,test_60_2,test_runner,60,2,120,17,79.0
985,test_10_12,test_runner,10,12,120,18,83.0
986,test_15_8,test_runner,15,8,120,18,74.0
987,test_20_6,test_runner,20,6,120,18,73.0
988,test_30_4,test_runner,30,4,120,18,74.0
989,test_60_2,test_runner,60,2,120,18,81.0
990,test_10_12,test_runner,10,12,120,19,86.0
991,test_15_8,test_runner,15,8,120,19,76.0
992,test_20_6,test_runner,20,6,120,19,75.0
993,test_30_4,test_runner,30,4,120,19,72.0
994,test_60_2,test_runner,60,2,120,19,72.0
995,test_10_12,test_runner,10,12,120,20,82.0
996,test_15_8,test_runner,15,8,120,20,333.0
997,test_20_6,test_runner,20,6,120,20,75.0
998,test_30_4,test_runner,30,4,120,20,75.0
999,test_60_2,test_runner,60,2,120,20,80.0
1000,test_10_12,test_runner,10,12,120,21,86.0
1001,test_15_8,test_runner,15,8,120,21,86.0
1002,test_20_6,test_runner,20,6,120,21,70.0
1003,test_30_4,test_runner,30,4,120,21,72.0
1004,test_60_2,test_runner,60,2,120,21,72.0
1005,test_10_12,test_runner,10,12,120,22,81.0
1006,test_15_8,test_runner,15,8,120,22,86.0
1007,test_20_6,test_runner,20,6,120,22,73.0
1008,test_30_4,test_runner,30,4,120,22,81.0
1009,test_60_2,test_runner,60,2,120,22,79.0
1010,test_10_12,test_runner,10,12,120,23,88.0
1011,test_15_8,test_runner,15,8,120,23,79.0
1012,test_20_6,test_runner,20,6,120,23,84.0
1013,test_30_4,test_runner,30,4,120,23,76.0
1014,test_60_2,test_runner,60,2,120,23,90.0
1015,test_10_12,test_runner,10,12,120,24,85.0
1016,test_15_8,test_runner,15,8,120,24,74.0
1017,test_20_6,test_runner,20,6,120,24,73.0
1018,test_30_4,test_runner,30,4,120,24,71.0
1019,test_60_2,test_runner,60,2,120,24,77.0
1020,test_10_12,test_runner,10,12,120,25,83.0
1021,test_15_8,test_runner,15,8,120,25,75.0
1022,test_20_6,test_runner,20,6,120,25,71.0
1023,test_30_4,test_runner,30,4,120,25,71.0
1024,test_60_2,test_runner,60,2,120,25,75.0
1025,test_10_12,test_runner,10,12,120,26,96.0
1026,test_15_8,test_runner,15,8,120,26,77.0
1027,test_20_6,test_runner,20,6,120,26,74.0
1028,test_30_4,test_runner,30,4,120,26,70.0
1029,test_60_2,test_runner,60,2,120,26,75.0
1030,test_10_12,test_runner,10,12,120,27,85.0
1031,test_15_8,test_runner,15,8,120,27,77.0
1032,test_20_6,test_runner,20,6,120,27,73.0
1033,test_30_4,test_runner,30,4,120,27,74.0
1034,test_60_2,test_runner,60,2,120,27,77.0
1035,test_10_12,test_runner,10,12,120,28,83.0
1036,test_15_8,test_runner,15,8,120,28,71.0
1037,test_20_6,test_runner,20,6,120,28,73.0
1038,test_30_4,test_runner,30,4,120,28,71.0
1039,test_60_2,test_runner,60,2,120,28,81.0
1040,test_10_12,test_runner,10,12,120,29,77.0
1041,test_15_8,test_runner,15,8,120,29,74.0
1042,test_20_6,test_runner,20,6,120,29,69.0
1043,test_30_4,test_runner,30,4,120,29,74.0
1044,test_60_2,test_runner,60,2,120,29,78.0
1045,test_10_12,test_runner,10,12,120,30,84.0
1046,test_15_8,test_runner,15,8,120,30,79.0
1047,test_20_6,test_runner,20,6,120,30,70.0
1048,test_30_4,test_runner,30,4,120,30,70.0
1049,test_60_2,test_runner,60,2,120,30,75.0
1050,test_10_12,test_runner,10,12,120,31,81.0
1051,test_15_8,test_runner,15,8,120,31,76.0
1052,test_20_6,test_runner,20,6,120,31,69.0
1053,test_30_4,test_runner,30,4,120,31,71.0
1054,test_60_2,test_runner,60,2,120,31,72.0
1055,test_10_12,test_runner,10,12,120,32,81.0
1056,test_15_8,test_runner,15,8,120,32,78.0
1057,test_20_6,test_runner,20,6,120,32,72.0
1058,test_30_4,test_runner,30,4,120,32,73.0
1059,test_60_2,test_runner,60,2,120,32,74.0
1060,test_10_12,test_runner,10,12,120,33,89.0
